id,WHO,WHAT-murder,WHAT-rape,WHAT-sexual_assault,WHAT-abuse,WHAT-harassment,WHAT-fear,WHAT-disgust/sadness/anger
990987220701106177,4,,,,,,,
992003910784225280,4,,,,,,,
991122842245844992,3,,,,,,,1
990359079364321280,1,,,,,,1,
990126971546980353,3,,,,,,,
990997566581035008,3,,,,,,,1
990369893550870529,1,,,,,1,,
991003486920888322,1,,1,,,,,
989978293616201728,3,,,,,,,1
990897705953255424,4,,,,,,,
991517864011198469,3,,,,,,,1
991482756076130304,4,,,,,,,
991090875081150464,2,1,,,,,,
990323743531692032,4,,,,,,,
991509719083864064,1,,,,,1,,
990184287063375872,4,,,,,,,
991034198617190402,3,,,,,,,
990938737885564928,3,,,,,,,
990832083969994753,1,,,1,,,,
991375686010064896,4,,,,,,,
991110767347892224,3,,,,,,,1
990827062670880768,4,,,,,,,
991128499766415362,3,,,,,,,1
991578298496012289,4,,,,,,,
991073760391385088,2,,,,,1,,
991032045269913600,4,,,,,,,
991528683390291968,3,,,,,,,1
991013727121100801,1,1,1,,,,,
991146199506935809,3,,,,,,,
990239280063832065,4,,,,,,,
990942210186203139,1,,,1,,,,
991421739027623936,1,,,1,,,,
990021023616716805,4,,,,,,,
990295552972742658,3,,,,,1,,
989823469658525699,1,,,,,1,,
991552057885757441,3,,,,,,,1
990840559563689984,4,,,,,,,
990880041008615424,4,,,,,,,
990833649246507008,2,,1,,1,,,
990799830799863808,1,,,1,,,,
991130121733066754,3,,,,,,,
991089028639358981,1,,,,,,1,
989987389794856960,3,,,,,,,
991001445301477377,1,,,,,1,,
990798008320184321,3,,,,,,,
989844061115895808,3,,,,,,,1
989992564622286848,3,,,,,,,
991225834513076224,3,,,,,,,
990920262035046400,2,1,1,,,,,
991063099821252609,3,,,,,,,1
990200403622055936,4,,,,,,,
991997367590313984,3,,,,,,,
989966020306788353,4,,,,,,,
990812677281910785,3,,,,,,,1
991019794257399810,3,,,,,,,1
990174624645287938,1,,1,,,,,
990908905504075776,1,,,,1,,,
990259995764838400,4,,,,,,,
991007580645445633,1,1,,,,,,
992586910685155333,3,,,,,,,
989984366163095552,1,,,1,,,,
990016390542364672,3,,,,,,,1
991385666943668229,1,,,,,,1,
989965505627869184,4,,,,,,,
991360034327220226,3,,,,,,,1
991571826710114304,3,,,,,,,
991401059095666688,2,,,1,,,,
994033119652085760,1,,,,,1,,
989949953928761345,1,,,,,,1,
990970682900205570,3,,,,,,,
991482258023436288,4,,,,,,,
991579745031806976,3,,,,,,,1
991294719727734784,5,,,,,,,
991047103882452992,3,,,,,,,
989935967137091584,4,,,,,,,
991193642806235136,1,,,1,,,,
990152054277574656,1,,,,,,1,
990328520898465794,3,,,,,,,
990218265694785537,4,,,,,,,
991931937186045952,5,,,,,,,
991428779947057152,3,,,,,,,
991030961423953920,3,,,,,,,
990841996049821696,1,,,,,,1,
990227608259452928,4,,,,,,,
990817670982459392,1,,1,,,,,
989905257286258688,1,,,,,1,,
991184331388354560,1,,,,,,1,
990269232721035264,1,,,1,,,,
991259255650115585,4,,,,,,,
991319471628353537,3,,,,,,,
991018413383389184,3,,,,,,,
989918575879249920,3,,,,,,,
990288230141648897,3,,,,,,,
991463629626241025,4,,,,,,,
990993277309550592,4,,,,,,,
990173770420817921,1,,,,,1,,
990788336548802560,1,,,,,,1,
991340730932178944,3,,,,,,,
991243025979494401,4,,,,,,,
989987589976461312,3,,,,,,,
991165781286191104,3,,,,,,,
991494225161261057,4,,,,,,,
990200828584714241,1,,,,,,1,
994718716007997440,3,,,,,,,
990324004417306626,1,,,,,,1,
990981485191720961,1,,,,,,1,
994128252099792896,4,,,,,,,
991125239684829186,4,,,,,,,
991779844336873472,3,,,,,,,
990901958272847873,3,,,,,,,
990191322387636224,1,,,,,,1,
991933553620512768,4,,,,,,,
992131264902778881,4,,,,,,,
990857421672378368,1,,,,1,,,
990824751626096640,5,,,,,,,
990203996030849026,3,,,,,,,
990969292903591936,2,1,1,,,,,
990775280892547078,3,,,,,,,1
990959983700430848,3,,,,,,,1
991629965253926917,3,,,,,,,
991924384477667329,1,,,,,,1,
991485178081173504,3,,,,,,,
990128244019073024,4,,,,,,,
991092617730510848,3,,,,,,,
991475649415086086,3,,,,,,,
990263182861262848,3,,,,,,,
991537570646577152,1,,1,,,,,
991500633688694786,1,,,,,,1,
991363968169136128,3,,,,,,,
991727472373792768,3,,,,,,,
991066396477067264,1,,,1,,,,
991421023898816513,5,,,,,,,
991876406412967936,2,,,1,,,,
990286872344711168,2,,,1,,,,
989927093634035712,3,,,,,,,
990203883690582016,3,,,,,,,
991518625608753153,3,,,,,,,
991022547360763904,5,,,,,,,
991896019913838592,1,,,,,1,,
990743419252297728,1,,,1,,,,
990832844250472449,3,,,,,,,
991171954718756865,1,,,,,,,1
990829623289307136,3,,,,,,,
990132448053940224,3,,,,,,,
990758284696092677,1,,,,,,1,
991167590004338688,1,,,,,,,1
989831843628376064,4,,,,,,,
991112937728299008,1,,,,,,,1
990171918341992449,1,,,,,,1,
990864121540284416,4,,,,,,,
990980943497359360,5,,,,,,,
990911433021034497,3,,,,,,,
989906406756225025,3,,,,,,,
991173118701068288,4,,,,,,,
990239683757182980,1,,,1,,,,
991233805322158081,4,,,,,,,
990840724856991744,3,,,,,,,1
992092337097523200,5,,,,,,,
990240268581470208,4,,,,,,,
990220885029212160,4,,,,,,,
990947767232102400,5,,,,,,,
990905333290848257,1,,,,,,1,
990815394775683072,3,,,,,,,
990925772067102721,1,,,,,1,,
990244224317771776,1,,,,,1,,
990797643394805761,3,,,,,,,1
991376576632774659,3,,,,,,,
990835912325107715,4,,,,,,,
991275166712856576,5,,,,,,,
990802913059594240,3,,,,,,,1
991028295394263040,1,,,,,,1,
989954425312677888,3,,,,,,,1
990122751213129728,3,,,,,,,1
989971491000381441,1,,,,,,1,
989990516723994624,4,,,,,,,
991026327930200066,4,,,,,,,
990238114781245440,1,,,,1,,,
991436626495668225,3,,,,,,,1
989970715754549250,1,,,,,1,,
989847340864491520,1,,,1,,,,
989897560516169733,1,,,,,1,,
991314498328911878,3,,,,,,,
991918392771796992,3,,,,,,,1
991170535068459008,3,,,,,,,
991301480283033600,3,,,,,,,
991678947195871237,4,,,,,,,
991418773260394496,4,,,,,,,
990762537854689280,2,,,,1,1,,
990192198724587520,1,,,,,1,,
991449478564601860,3,,,,,,,1
990827328577134592,1,,1,,,,,
990750966566785024,3,,,,,,,
991380826742050816,4,,,,,,,
991323674736254976,3,,,,,,,1
989927054761050113,4,,,,,,,
989964856353845248,1,,,,,1,,
990773278389268480,3,,,,,,,1
991346731559346177,3,,,,,,1,
991035323294633984,4,,,,,,,
990835563778445313,3,,,,,,,
990813012645830656,3,,,,,,,1
990009735998070784,4,,,,,,,
993744169863663622,4,,,,,,,
989982800966234112,1,,,,,1,,
990937941714309122,3,,,,,,,1
990143243760349184,1,,,1,,,,
990254616141938688,3,,,,,,,
992060780764893184,4,,,,,,,
990768483767062528,3,,,,,,,1
990142253531312128,3,,,,,,,1
990324962258030597,4,,,,,,,
990753645066113024,3,,,,,,,1
990160562876174336,1,,,,,1,,
991121110489092096,1,,,,,1,,
990794988563902465,1,1,,,,,,
990131148792713216,4,,,,,,,
991082163444551682,2,,,,,1,,
990305290007515136,4,,,,,,,
995137960600330240,4,,,,,,,
990932026835468288,3,,,,,,,
991447844233064450,3,,,,,,,1
991537896216825856,1,,,,,1,,
990910833034235904,4,,,,,,,
990208858273525761,1,,,,,1,,
991366067065847809,4,,,,,,,
990819385341341696,3,,,,,,,1
989982390620770305,1,,1,,,,,
991026780722089985,4,,,,,,,
991796747826552832,1,,,,,1,,
990014263027818496,4,,,,,,,
990919073352552449,4,,,,,,,
991096822360834048,3,,,,,,,1
990044144763637760,4,,,,,,,
990361719422771200,3,,,,,,,1
989963761162313734,1,,,,,1,,
991181080580579328,3,,,,,,,
991090868890361856,3,,,,,,,1
990897184223703040,1,,1,,,,,
991013526838960128,3,,,,,,,1
990746767477141504,3,,,,,,,
991319112000397312,4,,,,,,,
990180767300030465,3,,,,,,,
990369696993239041,1,,,,,1,,
990301699297497088,1,,,,,1,,
991340831876534273,3,,,,,,,
989890728988954625,1,,,1,,,,
991038654888935425,1,,,1,,,,
991856500682493952,3,,,,,,,1
991215551589552129,4,,,,,,,
989911101491032064,4,,,,,,,
991807691839418368,4,,,,,,,
991060275506958339,1,,1,,,,,
990966621404631041,4,,,,,,,
991114441268912128,2,1,,,,,,
990791959961899008,3,,,,,,,
990744588636835841,3,,,,,,,1
990955243293855744,4,,,,,,,
991052920283107329,4,,,,,,,
990781959663247363,1,,,1,,,,
990789881885614080,3,,,,,,,1
991085676446830599,1,,,,,1,,
990860748120297472,3,,,,,,,
992898757485322241,5,,,,,,,
990223134170238979,3,,,,,,,1
991159804428091393,2,,1,,,,,
991086813568782336,4,,,,,,,
990898756299165696,4,,,,,,,
991100817053757440,4,,,,,,,
990963959829278720,2,,,1,,,,
990203226568970240,1,,,,,,1,
990838146618351616,3,,,,,,,1
991160375189139457,4,,,,,,,
990166497124405248,3,,,,,,1,
990979961283588096,4,,,,,,,
989871162330054657,1,,,,,,1,
991061477770612738,3,,,,,,,1
991029179905990658,3,,,,,,,
990260201751240704,3,,,,,,,
991064365200760832,4,,,,,,,
990864750757236736,4,,,,,,,
991134454637789184,3,,,,,,,
989964048073678848,4,,,,,,,
990296894999056386,1,,,,,1,,
991318720814505984,2,1,,,,,,
990838610407710720,4,,,,,,,
991017523633184769,3,,,,,,,1
990805447237087232,3,,,,,,,
990999606082375680,1,,,,1,,,
990228698392678400,3,,,,,,,
991677530007629825,4,,,,,,,
990925493733089280,1,,,1,,,,
990760644508094465,4,,,,,,,
990758498421092353,4,,,,,,,
991025150429745154,1,,,,1,,,
990928252796579841,3,,,,,,,1
990820637198471168,4,,,,,,,
990342090885423105,1,,,,,1,,
990251824698548224,1,,,,,1,,
990792757718470656,3,,,,,,,1
992837394536771586,4,,,,,,,
989999990851428352,3,,,,,,,
991136765472923648,1,,,,,1,,
990135449170653185,3,,,,,,,1
991337258375622656,1,,,,,,1,
991044678140223489,4,,,,,,,
991228714338979843,4,,,,,,,
990014378488549383,4,,,,,,,
990950117426581504,5,,,,,,,
995400955008049153,4,,,,,,,
990367888535179265,1,,,,,1,,
990968470513872896,1,,1,,,,,
991163468089843720,1,,,,,,1,
989955180585213952,5,,,,,,,
991005480385466369,4,,,,,,,
991765269063327747,2,,1,,1,,,
989999329887866883,4,,,,,,,
990776730364317697,3,,,,,,,
991379277408014336,3,,,,,,,1
991246935276376064,4,,,,,,,
991566275942977536,1,,1,,,,,
990015989692682241,1,,,,,,1,
991666341697474561,5,,,,,,,
991290520055042050,1,1,,,,,,
991751882224885761,4,,,,,,,
991074471518834689,3,,,,,,,1
990940478907568131,1,,,,,1,,
991854560103759872,1,,,,,1,,
991141780635734017,3,,,,,,,
990265417208860679,1,,,,,1,,
990959287290736641,1,,,1,,,,
989976593014632448,1,,,1,,,,
991416493492654080,1,,,,,1,,
991863464846155776,3,,,,,,,1
990279298975223809,4,,,,,,,
991445242397241349,4,,,,,,,
990332222992539648,3,,,,,,,
990265650961625091,3,,,,,,,
990777049580220416,3,,,,,,,
991528125581414400,1,,,,,1,,
989944518869995520,1,,,1,,,,
990155319337799680,1,,,1,,,,
991793362729619456,5,,,,,,,
990795708054867968,1,1,,,,,,
991020126429437952,1,,1,,,,,
990773618874507264,3,,,,,,,1
990163536058994689,4,,,,,,,
992677518984531968,3,,,,,,,
990269343429812225,1,,,,,1,,
990333635650834432,1,,,1,,,1,
991360245896220672,3,,,,,,,1
991149019811508224,3,,,,,,,
991646426978488320,4,,,,,,,
989978585933996033,1,,,,,1,1,
990106739747053568,1,,,,,1,,
991193914664275968,3,,,,,,,1
990807153261842432,1,,,1,,,,
990905972569858048,3,,,,,,,
991701256602308609,3,,,,,,,
990808375897284608,3,,,,,,,
991459162029740039,1,,,1,,,,
992833780024074241,3,,,,,,,
991009671501762560,1,,,1,,,,
991300651215937536,4,,,,,,,
991129608685805568,2,1,,,,,,
991315354008932352,3,,,,,,,
990995065123336192,1,,,,1,,,
990829558751473664,4,,,,,,,
993398974169206784,4,,,,,,,
990236665481519104,1,,,,,1,,
990955520088518657,1,,,1,,,,
991953076826210304,5,,,,,,,
990999488050401280,1,,,,,1,,1
990881265959260160,3,,,,,,,1
990222122524999681,1,,,,,1,,
990281850785550337,3,,,,,,,
989853038381854720,4,,,,,,,
991012072367501312,3,,,,,,1,
989865746749624320,1,,,,,1,1,1
991199302520328192,1,,,,1,,,
991424296978444289,3,,,,,,1,
990216095259938816,1,,,1,,,,
991396621668765697,1,,,,1,,,
991992963231305728,4,,,,,,,
991044938552012801,2,,,1,1,,1,1
990797071203684354,4,,,,,,,
990342173085392896,1,,,,,,1,
991882212269211648,3,,,,,,,
990181506189594626,5,,,,,,,
991433896842625025,3,,,,,,,
990191373218402304,1,,,1,,,,
990323689144180736,3,,,,,,1,
991157034337951745,2,1,,,,,,
991297489318891520,4,,,,,,,
990898534147870721,4,,,,,,,
991105130794835968,3,,,,,,,1
990792781475078144,2,,,,,1,1,
990164759977840640,3,,,,,,,
991434504416956417,1,,,1,,,1,
990155410324754433,1,,,1,,,1,
990279233455951873,3,,,,,,,
989814697171046402,3,,,,,,,
991425150678716416,4,,,,,,,
990142986687270912,3,,,,,,,
991018917383598081,3,,,,,,,
990996527429619713,1,,,,,,1,
991362928313098240,4,,,,,,,
989928437983870977,3,,,,,,,
991096669612773381,4,,,,,,,
991048865183928320,4,,,,,,,
991707246034849793,4,,,,,,,
991426234688135170,3,,,,,,,
989999424343560198,4,,,,,,,
990353122122977281,4,,,,,,,
990995308527091714,1,,,1,,,,
990230347404193794,4,,,,,,,
991130503708315649,4,,,,,,,
991056760717938689,5,,,,,,,
991783829227487232,4,,,,,,,
991865590678728705,4,,,,,,,
991358755609763840,2,1,1,,,,,
989985632440193026,3,,,,,,1,
990999052371214336,3,,,,,,,1
990840855828320258,2,1,,,,,,
991041197060886529,4,,,,,,,
991106922362224640,4,,,,,,,
991469746062282752,4,,,,,,,
991705533617917953,1,,,,,,1,
990856347980910592,2,1,,,,,,
990812952562491393,3,,,,,,,
991829280588992513,3,,,,,1,,
991370757988061184,4,,,,,,,
990807386960158725,3,,,,,,,1
990744618370326528,4,,,,,,,
990911370760785920,1,,,1,,,,
995298047553888258,4,,,,,,,
991022405178052608,4,,,,,,,
991102526773657600,3,,,,,,,1
991213835724967936,1,,,1,,,,
989908149196001280,3,,,,,,,
990750840825745409,1,,,,,1,,
990814812660748289,2,,,,,,1,1
991851845227335681,3,,,,,,1,
991547147450544129,4,,,,,,,
991678571847528448,3,,,,,,,
991147363300454400,3,,,,,,1,1
990909188158062593,3,,,,,,1,
990123825554698240,4,,,,,,,
991033616896585728,3,,,,,,,
989934382713630721,2,,,,,1,,
991000092587982848,4,,,,,,,
990838704464805888,3,,,,,,,
991172068724047872,2,,,1,,,1,
990986885806870531,4,,,,,,,
991206958366674944,1,,,,,1,,1
991626230846894081,2,,,1,,,,
991000532637618176,3,,,,,,,
990053237410664449,3,,,,,,,
990232799616659456,1,,,,,,1,1
990254183734444032,1,,,,,1,,
991090371517145094,4,,,,,,,
990169319458865153,4,,,,,,,
991070152216244234,4,,,,,,,
990022514658209793,4,,,,,,,
992179534899400706,2,,1,,,,1,1
991081223081603072,3,,,,,,1,1
990180646634041344,4,,,,,,,
991546788090990592,1,,,1,,,,
989931613072101376,1,,,1,,1,,
989995141095198721,3,,,,,,,
989967375792525314,2,,,1,,,,
991128708424654848,1,,,,,1,,
991542979843182593,3,,,,,,,
991135017404436480,3,,,,,,,
991392858233036811,3,,,,,1,,
990796126432514053,2,,,1,,1,,
990294061587292160,1,,,,,,1,
991741172891648001,3,,,,,,,1
991528802990936064,3,,,,,,,
990337901954203648,3,,,,,,,
991781532984594436,3,,,,,,,
989946676415815681,3,,,,,,,
991087020108931080,3,,,,,,,1
989899257737072643,4,,,,,,,
990759195468222464,1,,1,,,,,
991077888748384261,2,1,,,1,,,
991556714054017024,2,,1,,1,,,
989975796860313601,1,,,1,,,1,
991728337834971138,3,,,,,,,
990967967310663682,3,,,,,,,
991516792991440897,3,,,,,,,
990218896664924160,1,,,,,1,,
991748395801939968,3,,,,,,1,
990856904816685057,3,,,,,,,
990249388927746048,3,,,,,,,
990261054243528705,3,,,,,,,
991503272715399170,3,,,,,,,
990798322280599552,3,,,,,,,
991788926909239297,4,,,,,,,
990820690436788224,2,1,1,,,,,
992069759595372544,3,,,,,,,
989853064642351104,2,,,,,1,,
991430296905113600,1,,,1,,,,
992576067146788864,1,,,,,1,,
989951490440728577,1,,,,,1,,
990010986319904768,1,,,,,1,1,
991183795150884865,1,,1,,,,1,1
990832163418406913,2,,,,,1,,
990996503207522305,1,,,,,1,,
991143916291444737,3,,,,,,,1
991344922665082880,3,,,,,,,1
990021971890057218,1,,,1,,,,
991594553995120640,3,,,,,,,
990998899296006144,3,,,,,,,
990994995065901059,3,,,,,,,
990850001063563264,3,,,,,,,
990829648807374848,5,,,,,,,
990182765139234816,1,,,,,1,,
991025383909797888,3,,,,,,1,
990781950137913344,3,,,,,,,1
991790891756122113,3,,,,,,,
990258820982198272,1,,,,,,1,
991456851446390787,1,,,,,1,,
991573054361915392,3,,,,,,,1
990811513786167297,3,,,,,,,
991016910362955776,2,,,,,,1,
990828801121832960,4,,,,,,,
990350715766886400,3,,,1,,,,
991034838940516358,2,1,,,,,,
991110223703281664,1,,1,,,,,
991068994319904768,3,,,,,,,
991709524632498177,1,,,1,,,,
991120830154330112,1,,,,1,,,
990787522740580352,3,,,,,,,
991797263247736833,3,,,,,,,1
989967250806452224,2,,,1,,,,
991497885773688833,1,,,1,,,,
990265707547029504,4,,,,,,,
991148092513800192,1,,,,,1,,
994268259221426177,4,,,,,,,
989960910709149696,1,,,,,,1,
990332833028812800,4,,,,,,,
991160619016556544,4,,,,,,,
990959152754253825,2,,,,,1,1,
993489592794918912,3,,,,,,,
991005374231826432,1,,,,,1,,1
991272436699197441,3,,,,,,,
990824692046024704,2,,1,,,,,
989899651284373504,1,,,1,,,,
990294945423650816,2,,1,,,,,
991132543541006338,3,,,,,,,
990916503775084545,3,,,,,,,
991188483053154305,3,,,,,,,1
991964355720892418,3,,,,,,,
991110726717669376,5,,,,,,,
991517059250098177,1,,,1,,,,
990839827636654081,3,,,,,,,1
990836707883913217,3,,,,,,1,1
991147461057146880,2,1,,,,,,
990808555434409984,3,,,,,,,1
990784492636909568,3,,,,,,,1
989982877352853505,1,,,,,1,,
991146332739039232,3,,,,,,,
991783307682689024,1,,,,,1,1,
991102309890445312,2,1,,,,,,
990195242975588353,3,,,,,,,
991106185163141120,3,,,,,,,
991230034575847424,3,,,,,,,1
991529216930967552,4,,,,,,,
989942674991042560,1,,,,,1,,
991087529179824129,3,,,,,,,1
990974556302065664,3,,,,,,,1
991034958557925376,1,,1,,,,,
991190739588734976,3,,,,,,,
990225591566831618,4,,,,,,,
991128294547513344,1,,,,,1,,
991124969810747392,4,,,,,,,
990258740606758912,1,,,,,1,,
991434467041570819,4,,,,,,,
990110681998471169,3,,,,,,,1
991112510064521216,3,,,,,,,
991410390121746434,3,,,,,,,
991391846805975040,1,,,1,,,,
990357158905729025,2,1,,,,1,,
991143580663209990,4,,,,,,,
990912782186016768,3,,,,,,,1
991183892806680577,3,,,,,,,
991642386852974592,1,,,,1,,,
991027820204908544,4,,,,,,,
991376457481052161,4,,,,,,,
990930398912942080,1,,,1,,,,
990789026692194304,3,,,,,,,1
991550768967766016,3,,,,,,,
990806992011788288,3,,,,,,1,1
991043988860874752,1,,,,,1,,1
990875713019445248,4,,,,,,,
991480914948624388,1,,,,,1,,1
990883820797820928,2,,,1,,,1,
991313810370768897,4,,,,,,,
990198983413952512,3,,,,,,,
989854745476128774,1,,,,,1,,1
990004458447884290,1,,,,,,1,
990093580071927813,3,,,,,,,
990110704521756678,1,,,,,1,1,
990291032263811074,1,,,1,,1,1,
991022716621852672,3,,,,,,,
990818448774135809,3,,,,,1,,
991451092151144448,4,,,,,,,
990363410587160576,4,,,,,,,
991129774843158528,1,,1,,,,,
990819248921567233,3,,,,,,,
991486226258714625,3,,,,,,,
991175350997614593,2,,,1,,,1,
990831851349643264,3,,,,,,,
990278906463899649,3,,,,,,,
992121737620975616,3,,,,,,,
990756672640573441,1,,,,1,,,
989994983498375168,1,,,,,,1,
990016478631079937,1,,,,,,1,1
990222867030781953,1,,,1,,,,
990952410653908993,3,,,,,,,
991340636568727553,5,,,,,,,
991141093466140672,3,,,,,,1,
990172959355670528,3,,,,,,,
990777075492642822,4,,,,,,,
989999707006164994,1,,,,,1,,
991052003781562368,3,,,,,,,1
990160417048743939,3,,,,,,,
990989693138305024,2,,1,,,,,
990935799800782848,2,1,,,,,,
990037752870768641,3,,,1,,,,
990295593716277249,4,,,,,,,
991061772235956224,3,,,,,,1,
989992829941374976,1,,,,,1,1,
991335182979420160,4,,,,,,,
990166468561129472,1,,1,,,,1,
993878323481673728,3,,,,,,,
991730104438059008,3,,,,,,1,
991466375368663040,4,,,,,,,
991413849302675456,5,,,,,,,
990801257882320896,3,,,,,,1,
990904461022388224,3,,,,,,,
990956093282058240,3,,,,,,1,
991791708059914241,3,,,,,,,
991327674244255744,1,1,,,,,1,
990874667949936640,3,,,,,,,
991319776277553152,3,,,,,,,1
990304908363608064,3,,,,,,,1
991143602700079105,3,,,,,,,
990765398101581824,4,,,,,,,
990801990799314945,3,,,,,,,1
991440520835665920,3,,,,,,,
991136370356838401,4,,,,,,,
990875998534107136,4,,,,,,,
991506003060543493,1,,,,,1,,
991225614437888001,1,,,,,,1,
991006574641545218,4,,,,,,,
991307244326309888,3,,,,,,1,
990188184238804992,1,,,,,1,1,
989952700874969091,1,,,1,,,,
990126186562052096,3,,,,,,,
990224024180490240,5,,,,,,,
991162613013843969,3,,,,,,,
990988782290849793,1,,,,,1,,
991172239503560705,1,,,,,,,1
991371206065614848,3,,,,,,,
990265167198990337,1,,1,,,,1,
989980804418887680,3,,,,,,,
990836152964997120,2,,,1,,,,1
990802453355474944,2,,1,,,,,
991072049102835713,1,,,,,1,1,1
989863163574317056,4,,,,,,,
989946349423616001,3,,,,,,,1
990362469657993217,4,,,,,,,
991198224835923968,4,,,,,,,
991727261375053824,3,,,,,,,
990018703566802949,3,,,,,,,1
990770431308120065,4,,,,,,,
990819015105896448,1,,,,,,1,
989962919415820289,1,,,,,1,1,
990802697048772609,3,,,,,,,
990779443328311296,4,,,,,,,
991360486502432768,3,,,,,,,1
989878422863261697,1,,,1,,,,
